date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,tmax_avg,tmin_avg,tavg_avg,dewpoint_avg,wetbulb_avg,heat_avg,cool_avg,preciptotal_avg,sealevel_avg,resultspeed_avg,resultdir_avg,avgspeed_avg,stnpressure_avg,tmax_stn1,tmin_stn1,tavg_stn1,depart_stn1,dewpoint_stn1,wetbulb_stn1,heat_stn1,cool_stn1,sunrise_stn1,sunset_stn1,depth_stn1,snowfall_stn1,preciptotal_stn1,stnpressure_stn1,sealevel_stn1,resultspeed_stn1,resultdir_stn1,avgspeed_stn1,tmax_stn2,tmin_stn2,tavg_stn2,dewpoint_stn2,wetbulb_stn2,heat_stn2,cool_stn2,preciptotal_stn2,stnpressure_stn2,sealevel_stn2,resultspeed_stn2,resultdir_stn2,avgspeed_stn2,year,month,day
21/6/2013,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,3,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,4,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,29,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,38,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,50,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,50,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,15,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,3,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,13,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,4,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,22,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,2,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,3,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,17,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,1,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,27,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,6,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,10,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,14,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,3,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,5,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,3,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,4,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,8,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,3,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,8,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,2,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,2,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,5,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,41,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,17,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,1,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,5,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,18,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,6,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,7,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,8,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,11,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,8,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,8,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,16,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,32,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,5,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,1,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,5,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,4,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,15,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,6,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
21/6/2013,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,10,0,83.5,69,76.5,64,67.5,0,11.5,0.45,30.04,7.5,19,9.55,29.365,82,68,75,5,65,68,0,10,416,1930,0,0.01,0.79,29.34,30.04,7.4,19,9.5,85,70,78,63,67,0,13,0.11,29.39,30.04,7.6,19,9.6,2013,6,21
